,network,protocol,seeding_budget,mi_value,diffusion_len,active_actors_prct,seed_actors_prct,gain,selection_metric
341,ckm_physicians,OR,4,0.8,1,6.224066390041494,4.149377593360995,2.164502164502165,k_shell
342,eu_transportation,OR,4,0.8,5,94.00479616306954,4.07673860911271,93.75,k_shell
343,lazega,OR,4,0.8,0,4.225352112676056,4.225352112676056,0.0,k_shell
344,er2,OR,4,0.8,0,4.0,4.0,0.0,k_shell
345,er3,OR,4,0.8,2,5.7,4.0,1.7708333333333337,k_shell
346,er5,OR,4,0.8,1,4.7,4.0,0.7291666666666669,k_shell
347,sf2,OR,4,0.8,2,6.7,4.0,2.8125,k_shell
348,sf3,OR,4,0.8,2,7.8,4.0,3.9583333333333335,k_shell
349,sf5,OR,4,0.8,8,20.200000000000003,4.0,16.875000000000004,k_shell
350,aucs,OR,4,0.9,0,4.918032786885246,4.918032786885246,0.0,k_shell
351,ckm_physicians,OR,4,0.9,1,6.224066390041494,4.149377593360995,2.164502164502165,k_shell
352,eu_transportation,OR,4,0.9,6,93.28537170263787,4.07673860911271,93.0,k_shell
353,lazega,OR,4,0.9,0,4.225352112676056,4.225352112676056,0.0,k_shell
354,er2,OR,4,0.9,0,4.0,4.0,0.0,k_shell
355,er3,OR,4,0.9,2,5.7,4.0,1.7708333333333337,k_shell
356,er5,OR,4,0.9,1,4.7,4.0,0.7291666666666669,k_shell
357,sf2,OR,4,0.9,2,6.7,4.0,2.8125,k_shell
358,sf3,OR,4,0.9,2,7.8,4.0,3.9583333333333335,k_shell
359,sf5,OR,4,0.9,7,19.7,4.0,16.354166666666668,k_shell
360,aucs,OR,5,0.1,2,100.0,6.557377049180328,100.0,k_shell
361,ckm_physicians,OR,5,0.1,3,100.0,5.394190871369295,100.0,k_shell
362,eu_transportation,OR,5,0.1,3,100.0,5.035971223021583,100.0,k_shell
363,lazega,OR,5,0.1,2,100.0,5.633802816901409,100.0,k_shell
364,er2,OR,5,0.1,3,100.0,5.0,100.0,k_shell
365,er3,OR,5,0.1,3,100.0,5.0,100.0,k_shell
366,er5,OR,5,0.1,2,100.0,5.0,100.0,k_shell
367,sf2,OR,5,0.1,3,79.9,5.0,78.8421052631579,k_shell
368,sf3,OR,5,0.1,2,87.8,5.0,87.15789473684211,k_shell
369,sf5,OR,5,0.1,2,98.8,5.0,98.73684210526316,k_shell
370,aucs,OR,5,0.2,3,100.0,6.557377049180328,100.0,k_shell
371,ckm_physicians,OR,5,0.2,5,100.0,5.394190871369295,100.0,k_shell
372,eu_transportation,OR,5,0.2,3,100.0,5.035971223021583,100.0,k_shell
373,lazega,OR,5,0.2,3,100.0,5.633802816901409,100.0,k_shell
374,er2,OR,5,0.2,4,100.0,5.0,100.0,k_shell
375,er3,OR,5,0.2,4,100.0,5.0,100.0,k_shell
376,er5,OR,5,0.2,3,100.0,5.0,100.0,k_shell
377,sf2,OR,5,0.2,3,79.9,5.0,78.8421052631579,k_shell
378,sf3,OR,5,0.2,3,87.8,5.0,87.15789473684211,k_shell
379,sf5,OR,5,0.2,3,98.8,5.0,98.73684210526316,k_shell
380,aucs,OR,5,0.3,4,100.0,6.557377049180328,100.0,k_shell
381,ckm_physicians,OR,5,0.3,5,100.0,5.394190871369295,100.0,k_shell
382,eu_transportation,OR,5,0.3,4,100.0,5.035971223021583,100.0,k_shell
383,lazega,OR,5,0.3,5,100.0,5.633802816901409,100.0,k_shell
384,er2,OR,5,0.3,5,100.0,5.0,100.0,k_shell
385,er3,OR,5,0.3,4,100.0,5.0,100.0,k_shell
386,er5,OR,5,0.3,3,100.0,5.0,100.0,k_shell
387,sf2,OR,5,0.3,3,79.9,5.0,78.8421052631579,k_shell
388,sf3,OR,5,0.3,3,87.8,5.0,87.15789473684211,k_shell
389,sf5,OR,5,0.3,3,98.8,5.0,98.73684210526316,k_shell
390,aucs,OR,5,0.4,7,100.0,6.557377049180328,100.0,k_shell
391,ckm_physicians,OR,5,0.4,5,69.70954356846472,5.394190871369295,67.98245614035086,k_shell
392,eu_transportation,OR,5,0.4,7,100.0,5.035971223021583,100.0,k_shell
393,lazega,OR,5,0.4,2,9.859154929577464,5.633802816901409,4.477611940298506,k_shell
394,er2,OR,5,0.4,17,100.0,5.0,100.0,k_shell
395,er3,OR,5,0.4,6,100.0,5.0,100.0,k_shell
396,er5,OR,5,0.4,5,100.0,5.0,100.0,k_shell
397,sf2,OR,5,0.4,5,79.9,5.0,78.8421052631579,k_shell
398,sf3,OR,5,0.4,5,87.8,5.0,87.15789473684211,k_shell
399,sf5,OR,5,0.4,4,98.8,5.0,98.73684210526316,k_shell
400,aucs,OR,5,0.5,1,9.836065573770492,6.557377049180328,3.5087719298245617,k_shell
401,ckm_physicians,OR,5,0.5,11,69.29460580912863,5.394190871369295,67.5438596491228,k_shell
402,eu_transportation,OR,5,0.5,9,98.56115107913668,5.035971223021583,98.48484848484848,k_shell
403,lazega,OR,5,0.5,1,7.042253521126761,5.633802816901409,1.4925373134328357,k_shell
404,er2,OR,5,0.5,2,5.7,5.0,0.7368421052631581,k_shell
405,er3,OR,5,0.5,6,10.0,5.0,5.2631578947368425,k_shell
406,er5,OR,5,0.5,8,11.2,5.0,6.526315789473686,k_shell
407,sf2,OR,5,0.5,9,79.9,5.0,78.8421052631579,k_shell
408,sf3,OR,5,0.5,10,87.8,5.0,87.15789473684211,k_shell
409,sf5,OR,5,0.5,5,98.8,5.0,98.73684210526316,k_shell
410,aucs,OR,5,0.6,1,9.836065573770492,6.557377049180328,3.5087719298245617,k_shell
411,ckm_physicians,OR,5,0.6,11,69.29460580912863,5.394190871369295,67.5438596491228,k_shell
412,eu_transportation,OR,5,0.6,9,98.56115107913668,5.035971223021583,98.48484848484848,k_shell
413,lazega,OR,5,0.6,1,7.042253521126761,5.633802816901409,1.4925373134328357,k_shell
414,er2,OR,5,0.6,2,5.7,5.0,0.7368421052631581,k_shell
415,er3,OR,5,0.6,6,10.0,5.0,5.2631578947368425,k_shell
416,er5,OR,5,0.6,8,11.2,5.0,6.526315789473686,k_shell
417,sf2,OR,5,0.6,15,79.9,5.0,78.8421052631579,k_shell
418,sf3,OR,5,0.6,15,87.8,5.0,87.15789473684211,k_shell
419,sf5,OR,5,0.6,5,98.8,5.0,98.73684210526316,k_shell
420,aucs,OR,5,0.7000000000000001,1,9.836065573770492,6.557377049180328,3.5087719298245617,k_shell
421,ckm_physicians,OR,5,0.7000000000000001,1,8.71369294605809,5.394190871369295,3.5087719298245603,k_shell
422,eu_transportation,OR,5,0.7000000000000001,5,94.24460431654676,5.035971223021583,93.93939393939394,k_shell
423,lazega,OR,5,0.7000000000000001,1,7.042253521126761,5.633802816901409,1.4925373134328357,k_shell
424,er2,OR,5,0.7000000000000001,0,5.0,5.0,0.0,k_shell
425,er3,OR,5,0.7000000000000001,2,7.3,5.0,2.421052631578947,k_shell
426,er5,OR,5,0.7000000000000001,2,6.0,5.0,1.0526315789473684,k_shell
427,sf2,OR,5,0.7000000000000001,2,10.0,5.0,5.2631578947368425,k_shell
428,sf3,OR,5,0.7000000000000001,2,10.1,5.0,5.3684210526315805,k_shell
429,sf5,OR,5,0.7000000000000001,13,98.8,5.0,98.73684210526316,k_shell
430,aucs,OR,5,0.8,1,9.836065573770492,6.557377049180328,3.5087719298245617,k_shell
431,ckm_physicians,OR,5,0.8,1,8.29875518672199,5.394190871369295,3.0701754385964897,k_shell
432,eu_transportation,OR,5,0.8,5,94.24460431654676,5.035971223021583,93.93939393939394,k_shell
433,lazega,OR,5,0.8,0,5.633802816901409,5.633802816901409,0.0,k_shell
434,er2,OR,5,0.8,0,5.0,5.0,0.0,k_shell
435,er3,OR,5,0.8,2,7.3,5.0,2.421052631578947,k_shell
436,er5,OR,5,0.8,1,5.800000000000001,5.0,0.8421052631578955,k_shell
437,sf2,OR,5,0.8,3,8.4,5.0,3.578947368421053,k_shell
438,sf3,OR,5,0.8,2,9.4,5.0,4.631578947368421,k_shell
439,sf5,OR,5,0.8,8,23.9,5.0,19.89473684210526,k_shell
440,aucs,OR,5,0.9,1,9.836065573770492,6.557377049180328,3.5087719298245617,k_shell
441,ckm_physicians,OR,5,0.9,1,8.29875518672199,5.394190871369295,3.0701754385964897,k_shell
442,eu_transportation,OR,5,0.9,6,93.5251798561151,5.035971223021583,93.1818181818182,k_shell
443,lazega,OR,5,0.9,0,5.633802816901409,5.633802816901409,0.0,k_shell
444,er2,OR,5,0.9,0,5.0,5.0,0.0,k_shell
445,er3,OR,5,0.9,2,7.3,5.0,2.421052631578947,k_shell
446,er5,OR,5,0.9,1,5.800000000000001,5.0,0.8421052631578955,k_shell
447,sf2,OR,5,0.9,3,8.4,5.0,3.578947368421053,k_shell
448,sf3,OR,5,0.9,2,9.4,5.0,4.631578947368421,k_shell
449,sf5,OR,5,0.9,7,23.1,5.0,19.05263157894737,k_shell
450,aucs,OR,6,0.1,2,100.0,6.557377049180328,100.0,k_shell
451,ckm_physicians,OR,6,0.1,3,100.0,6.224066390041494,100.0,k_shell
452,eu_transportation,OR,6,0.1,3,100.0,6.235011990407674,100.0,k_shell
453,lazega,OR,6,0.1,2,100.0,7.042253521126761,100.0,k_shell
454,er2,OR,6,0.1,3,100.0,6.0,100.0,k_shell
455,er3,OR,6,0.1,2,100.0,6.0,100.0,k_shell
456,er5,OR,6,0.1,2,100.0,6.0,100.0,k_shell
457,sf2,OR,6,0.1,2,79.9,6.0,78.61702127659575,k_shell
458,sf3,OR,6,0.1,2,87.8,6.0,87.02127659574468,k_shell
459,sf5,OR,6,0.1,2,98.8,6.0,98.72340425531917,k_shell
460,aucs,OR,6,0.2,3,100.0,6.557377049180328,100.0,k_shell
461,ckm_physicians,OR,6,0.2,4,100.0,6.224066390041494,100.0,k_shell
462,eu_transportation,OR,6,0.2,3,100.0,6.235011990407674,100.0,k_shell
463,lazega,OR,6,0.2,2,100.0,7.042253521126761,100.0,k_shell
464,er2,OR,6,0.2,4,100.0,6.0,100.0,k_shell
465,er3,OR,6,0.2,3,100.0,6.0,100.0,k_shell
466,er5,OR,6,0.2,3,100.0,6.0,100.0,k_shell
467,sf2,OR,6,0.2,3,79.9,6.0,78.61702127659575,k_shell
468,sf3,OR,6,0.2,3,87.8,6.0,87.02127659574468,k_shell
469,sf5,OR,6,0.2,2,98.8,6.0,98.72340425531917,k_shell
470,aucs,OR,6,0.3,4,100.0,6.557377049180328,100.0,k_shell
471,ckm_physicians,OR,6,0.3,4,100.0,6.224066390041494,100.0,k_shell
472,eu_transportation,OR,6,0.3,3,100.0,6.235011990407674,100.0,k_shell
473,lazega,OR,6,0.3,4,100.0,7.042253521126761,100.0,k_shell
474,er2,OR,6,0.3,5,100.0,6.0,100.0,k_shell
475,er3,OR,6,0.3,4,100.0,6.0,100.0,k_shell
476,er5,OR,6,0.3,3,100.0,6.0,100.0,k_shell
477,sf2,OR,6,0.3,3,79.9,6.0,78.61702127659575,k_shell
478,sf3,OR,6,0.3,3,87.8,6.0,87.02127659574468,k_shell
479,sf5,OR,6,0.3,3,98.8,6.0,98.72340425531917,k_shell
480,aucs,OR,6,0.4,7,100.0,6.557377049180328,100.0,k_shell
481,ckm_physicians,OR,6,0.4,8,83.81742738589212,6.224066390041494,82.7433628318584,k_shell
482,eu_transportation,OR,6,0.4,6,100.0,6.235011990407674,100.0,k_shell
483,lazega,OR,6,0.4,9,100.0,7.042253521126761,100.0,k_shell
484,er2,OR,6,0.4,11,100.0,6.0,100.0,k_shell
485,er3,OR,6,0.4,6,100.0,6.0,100.0,k_shell
486,er5,OR,6,0.4,5,100.0,6.0,100.0,k_shell
487,sf2,OR,6,0.4,5,79.9,6.0,78.61702127659575,k_shell
488,sf3,OR,6,0.4,5,87.8,6.0,87.02127659574468,k_shell
489,sf5,OR,6,0.4,4,98.8,6.0,98.72340425531917,k_shell
490,aucs,OR,6,0.5,1,9.836065573770492,6.557377049180328,3.5087719298245617,k_shell
491,ckm_physicians,OR,6,0.5,11,71.78423236514523,6.224066390041494,69.91150442477876,k_shell
492,eu_transportation,OR,6,0.5,9,99.04076738609112,6.235011990407674,98.97698209718668,k_shell
493,lazega,OR,6,0.5,1,9.859154929577464,7.042253521126761,3.030303030303029,k_shell
494,er2,OR,6,0.5,2,7.399999999999999,6.0,1.489361702127659,k_shell
495,er3,OR,6,0.5,6,11.7,6.0,6.063829787234043,k_shell
496,er5,OR,6,0.5,20,17.5,6.0,12.23404255319149,k_shell
497,sf2,OR,6,0.5,7,79.9,6.0,78.61702127659575,k_shell
498,sf3,OR,6,0.5,8,87.8,6.0,87.02127659574468,k_shell
499,sf5,OR,6,0.5,4,98.8,6.0,98.72340425531917,k_shell
500,aucs,OR,6,0.6,1,9.836065573770492,6.557377049180328,3.5087719298245617,k_shell
501,ckm_physicians,OR,6,0.6,11,71.78423236514523,6.224066390041494,69.91150442477876,k_shell
502,eu_transportation,OR,6,0.6,9,99.04076738609112,6.235011990407674,98.97698209718668,k_shell
503,lazega,OR,6,0.6,1,8.450704225352112,7.042253521126761,1.5151515151515142,k_shell
504,er2,OR,6,0.6,2,7.399999999999999,6.0,1.489361702127659,k_shell
505,er3,OR,6,0.6,6,11.7,6.0,6.063829787234043,k_shell
506,er5,OR,6,0.6,9,14.000000000000002,6.0,8.510638297872342,k_shell
507,sf2,OR,6,0.6,10,79.9,6.0,78.61702127659575,k_shell
508,sf3,OR,6,0.6,11,87.8,6.0,87.02127659574468,k_shell
509,sf5,OR,6,0.6,5,98.8,6.0,98.72340425531917,k_shell
510,aucs,OR,6,0.7000000000000001,1,9.836065573770492,6.557377049180328,3.5087719298245617,k_shell
511,ckm_physicians,OR,6,0.7000000000000001,1,9.95850622406639,6.224066390041494,3.982300884955752,k_shell
512,eu_transportation,OR,6,0.7000000000000001,5,94.48441247002398,6.235011990407674,94.11764705882352,k_shell
513,lazega,OR,6,0.7000000000000001,1,8.450704225352112,7.042253521126761,1.5151515151515142,k_shell
514,er2,OR,6,0.7000000000000001,1,6.3,6.0,0.3191489361702125,k_shell
515,er3,OR,6,0.7000000000000001,2,8.9,6.0,3.085106382978724,k_shell
516,er5,OR,6,0.7000000000000001,2,7.199999999999999,6.0,1.2765957446808502,k_shell
517,sf2,OR,6,0.7000000000000001,2,12.5,6.0,6.914893617021277,k_shell
518,sf3,OR,6,0.7000000000000001,3,12.6,6.0,7.0212765957446805,k_shell
519,sf5,OR,6,0.7000000000000001,11,98.8,6.0,98.72340425531917,k_shell
520,aucs,OR,6,0.8,1,9.836065573770492,6.557377049180328,3.5087719298245617,k_shell
521,ckm_physicians,OR,6,0.8,1,9.54356846473029,6.224066390041494,3.5398230088495573,k_shell
522,eu_transportation,OR,6,0.8,5,94.48441247002398,6.235011990407674,94.11764705882352,k_shell
523,lazega,OR,6,0.8,0,7.042253521126761,7.042253521126761,0.0,k_shell
524,er2,OR,6,0.8,1,6.1,6.0,0.1063829787234038,k_shell
525,er3,OR,6,0.8,2,8.5,6.0,2.6595744680851063,k_shell
526,er5,OR,6,0.8,1,6.800000000000001,6.0,0.8510638297872348,k_shell
527,sf2,OR,6,0.8,3,10.1,6.0,4.361702127659576,k_shell
528,sf3,OR,6,0.8,2,11.4,6.0,5.74468085106383,k_shell
529,sf5,OR,6,0.8,8,27.4,6.0,22.76595744680851,k_shell
530,aucs,OR,6,0.9,1,9.836065573770492,6.557377049180328,3.5087719298245617,k_shell
531,ckm_physicians,OR,6,0.9,1,9.54356846473029,6.224066390041494,3.5398230088495573,k_shell
532,eu_transportation,OR,6,0.9,6,93.76498800959232,6.235011990407674,93.35038363171356,k_shell
533,lazega,OR,6,0.9,0,7.042253521126761,7.042253521126761,0.0,k_shell
534,er2,OR,6,0.9,1,6.1,6.0,0.1063829787234038,k_shell
535,er3,OR,6,0.9,2,8.5,6.0,2.6595744680851063,k_shell
536,er5,OR,6,0.9,1,6.800000000000001,6.0,0.8510638297872348,k_shell
537,sf2,OR,6,0.9,3,10.1,6.0,4.361702127659576,k_shell
538,sf3,OR,6,0.9,2,11.4,6.0,5.74468085106383,k_shell
539,sf5,OR,6,0.9,7,26.4,6.0,21.70212765957447,k_shell
540,aucs,OR,7,0.1,2,100.0,8.19672131147541,100.0,k_shell
541,ckm_physicians,OR,7,0.1,3,100.0,7.053941908713693,100.0,k_shell
542,eu_transportation,OR,7,0.1,3,100.0,7.194244604316546,100.0,k_shell
543,lazega,OR,7,0.1,2,100.0,7.042253521126761,100.0,k_shell
544,er2,OR,7,0.1,3,100.0,7.000000000000001,100.0,k_shell
545,er3,OR,7,0.1,2,100.0,7.000000000000001,100.0,k_shell
546,er5,OR,7,0.1,2,100.0,7.000000000000001,100.0,k_shell
547,sf2,OR,7,0.1,2,79.9,7.000000000000001,78.38709677419355,k_shell
548,sf3,OR,7,0.1,2,87.8,7.000000000000001,86.88172043010752,k_shell
549,sf5,OR,7,0.1,2,98.8,7.000000000000001,98.70967741935485,k_shell
550,aucs,OR,7,0.2,3,100.0,8.19672131147541,100.0,k_shell
551,ckm_physicians,OR,7,0.2,4,100.0,7.053941908713693,100.0,k_shell
552,eu_transportation,OR,7,0.2,3,100.0,7.194244604316546,100.0,k_shell
553,lazega,OR,7,0.2,2,100.0,7.042253521126761,100.0,k_shell
554,er2,OR,7,0.2,3,100.0,7.000000000000001,100.0,k_shell
555,er3,OR,7,0.2,3,100.0,7.000000000000001,100.0,k_shell
556,er5,OR,7,0.2,2,100.0,7.000000000000001,100.0,k_shell
557,sf2,OR,7,0.2,3,79.9,7.000000000000001,78.38709677419355,k_shell
558,sf3,OR,7,0.2,3,87.8,7.000000000000001,86.88172043010752,k_shell
559,sf5,OR,7,0.2,2,98.8,7.000000000000001,98.70967741935485,k_shell
560,aucs,OR,7,0.3,4,100.0,8.19672131147541,100.0,k_shell
561,ckm_physicians,OR,7,0.3,4,100.0,7.053941908713693,100.0,k_shell
562,eu_transportation,OR,7,0.3,3,100.0,7.194244604316546,100.0,k_shell
563,lazega,OR,7,0.3,4,100.0,7.042253521126761,100.0,k_shell
564,er2,OR,7,0.3,4,100.0,7.000000000000001,100.0,k_shell
565,er3,OR,7,0.3,4,100.0,7.000000000000001,100.0,k_shell
566,er5,OR,7,0.3,3,100.0,7.000000000000001,100.0,k_shell
567,sf2,OR,7,0.3,3,79.9,7.000000000000001,78.38709677419355,k_shell
568,sf3,OR,7,0.3,3,87.8,7.000000000000001,86.88172043010752,k_shell
569,sf5,OR,7,0.3,3,98.8,7.000000000000001,98.70967741935485,k_shell
570,aucs,OR,7,0.4,6,100.0,8.19672131147541,100.0,k_shell
571,ckm_physicians,OR,7,0.4,7,100.0,7.053941908713693,100.0,k_shell
572,eu_transportation,OR,7,0.4,5,100.0,7.194244604316546,100.0,k_shell
573,lazega,OR,7,0.4,9,100.0,7.042253521126761,100.0,k_shell
574,er2,OR,7,0.4,9,100.0,7.000000000000001,100.0,k_shell
575,er3,OR,7,0.4,5,100.0,7.000000000000001,100.0,k_shell
576,er5,OR,7,0.4,4,100.0,7.000000000000001,100.0,k_shell
577,sf2,OR,7,0.4,4,79.9,7.000000000000001,78.38709677419355,k_shell
578,sf3,OR,7,0.4,4,87.8,7.000000000000001,86.88172043010752,k_shell
579,sf5,OR,7,0.4,3,98.8,7.000000000000001,98.70967741935485,k_shell
580,aucs,OR,7,0.5,1,11.475409836065571,8.19672131147541,3.571428571428572,k_shell
581,ckm_physicians,OR,7,0.5,11,96.6804979253112,7.053941908713693,96.42857142857142,k_shell
582,eu_transportation,OR,7,0.5,8,100.0,7.194244604316546,100.0,k_shell
583,lazega,OR,7,0.5,1,9.859154929577464,7.042253521126761,3.030303030303029,k_shell
584,er2,OR,7,0.5,3,10.0,7.000000000000001,3.225806451612902,k_shell
585,er3,OR,7,0.5,51,100.0,7.000000000000001,100.0,k_shell
586,er5,OR,7,0.5,13,100.0,7.000000000000001,100.0,k_shell
587,sf2,OR,7,0.5,7,79.9,7.000000000000001,78.38709677419355,k_shell
588,sf3,OR,7,0.5,7,87.8,7.000000000000001,86.88172043010752,k_shell
589,sf5,OR,7,0.5,4,98.8,7.000000000000001,98.70967741935485,k_shell
590,aucs,OR,7,0.6,1,11.475409836065571,8.19672131147541,3.571428571428572,k_shell
591,ckm_physicians,OR,7,0.6,11,96.6804979253112,7.053941908713693,96.42857142857142,k_shell
592,eu_transportation,OR,7,0.6,8,100.0,7.194244604316546,100.0,k_shell
593,lazega,OR,7,0.6,1,8.450704225352112,7.042253521126761,1.5151515151515142,k_shell
594,er2,OR,7,0.6,2,9.7,7.000000000000001,2.903225806451613,k_shell
595,er3,OR,7,0.6,26,22.6,7.000000000000001,16.7741935483871,k_shell
596,er5,OR,7,0.6,26,100.0,7.000000000000001,100.0,k_shell
597,sf2,OR,7,0.6,8,79.9,7.000000000000001,78.38709677419355,k_shell
598,sf3,OR,7,0.6,8,87.8,7.000000000000001,86.88172043010752,k_shell
599,sf5,OR,7,0.6,5,98.8,7.000000000000001,98.70967741935485,k_shell
600,aucs,OR,7,0.7000000000000001,1,11.475409836065571,8.19672131147541,3.571428571428572,k_shell
601,ckm_physicians,OR,7,0.7000000000000001,1,11.20331950207469,7.053941908713693,4.464285714285715,k_shell
602,eu_transportation,OR,7,0.7000000000000001,5,95.20383693045564,7.194244604316546,94.83204134366925,k_shell
603,lazega,OR,7,0.7000000000000001,1,8.450704225352112,7.042253521126761,1.5151515151515142,k_shell
604,er2,OR,7,0.7000000000000001,2,7.7,7.000000000000001,0.75268817204301,k_shell
605,er3,OR,7,0.7000000000000001,2,10.8,7.000000000000001,4.086021505376344,k_shell
606,er5,OR,7,0.7000000000000001,2,8.200000000000001,7.000000000000001,1.2903225806451617,k_shell
607,sf2,OR,7,0.7000000000000001,3,15.5,7.000000000000001,9.13978494623656,k_shell
608,sf3,OR,7,0.7000000000000001,6,17.599999999999998,7.000000000000001,11.397849462365588,k_shell
609,sf5,OR,7,0.7000000000000001,9,98.8,7.000000000000001,98.70967741935485,k_shell
610,aucs,OR,7,0.8,1,11.475409836065571,8.19672131147541,3.571428571428572,k_shell
611,ckm_physicians,OR,7,0.8,1,10.78838174273859,7.053941908713693,4.017857142857144,k_shell
612,eu_transportation,OR,7,0.8,5,95.20383693045564,7.194244604316546,94.83204134366925,k_shell
613,lazega,OR,7,0.8,0,7.042253521126761,7.042253521126761,0.0,k_shell
614,er2,OR,7,0.8,1,7.199999999999999,7.000000000000001,0.2150537634408585,k_shell
615,er3,OR,7,0.8,2,10.1,7.000000000000001,3.333333333333334,k_shell
616,er5,OR,7,0.8,1,7.8,7.000000000000001,0.8602150537634397,k_shell
617,sf2,OR,7,0.8,3,11.8,7.000000000000001,5.161290322580643,k_shell
618,sf3,OR,7,0.8,2,13.5,7.000000000000001,6.989247311827956,k_shell
619,sf5,OR,7,0.8,11,35.9,7.000000000000001,31.0752688172043,k_shell
620,aucs,OR,7,0.9,1,11.475409836065571,8.19672131147541,3.571428571428572,k_shell
621,ckm_physicians,OR,7,0.9,1,10.78838174273859,7.053941908713693,4.017857142857144,k_shell
622,eu_transportation,OR,7,0.9,6,94.48441247002398,7.194244604316546,94.05684754521964,k_shell
623,lazega,OR,7,0.9,0,7.042253521126761,7.042253521126761,0.0,k_shell
624,er2,OR,7,0.9,1,7.199999999999999,7.000000000000001,0.2150537634408585,k_shell
625,er3,OR,7,0.9,2,10.1,7.000000000000001,3.333333333333334,k_shell
626,er5,OR,7,0.9,1,7.8,7.000000000000001,0.8602150537634397,k_shell
627,sf2,OR,7,0.9,3,11.8,7.000000000000001,5.161290322580643,k_shell
628,sf3,OR,7,0.9,2,13.5,7.000000000000001,6.989247311827956,k_shell
629,sf5,OR,7,0.9,9,34.300000000000004,7.000000000000001,29.354838709677423,k_shell
630,aucs,OR,8,0.1,2,100.0,8.19672131147541,100.0,k_shell
631,ckm_physicians,OR,8,0.1,3,100.0,8.29875518672199,100.0,k_shell
632,eu_transportation,OR,8,0.1,3,100.0,8.15347721822542,100.0,k_shell
633,lazega,OR,8,0.1,2,100.0,8.450704225352112,100.0,k_shell
634,er2,OR,8,0.1,3,100.0,8.0,100.0,k_shell
635,er3,OR,8,0.1,2,100.0,8.0,100.0,k_shell
636,er5,OR,8,0.1,2,100.0,8.0,100.0,k_shell
637,sf2,OR,8,0.1,2,79.9,8.0,78.15217391304348,k_shell
638,sf3,OR,8,0.1,2,87.8,8.0,86.73913043478261,k_shell
639,sf5,OR,8,0.1,2,98.8,8.0,98.69565217391305,k_shell
640,aucs,OR,8,0.2,3,100.0,8.19672131147541,100.0,k_shell
641,ckm_physicians,OR,8,0.2,4,100.0,8.29875518672199,100.0,k_shell
642,eu_transportation,OR,8,0.2,3,100.0,8.15347721822542,100.0,k_shell
643,lazega,OR,8,0.2,2,100.0,8.450704225352112,100.0,k_shell
644,er2,OR,8,0.2,3,100.0,8.0,100.0,k_shell
645,er3,OR,8,0.2,3,100.0,8.0,100.0,k_shell
646,er5,OR,8,0.2,2,100.0,8.0,100.0,k_shell
647,sf2,OR,8,0.2,2,79.9,8.0,78.15217391304348,k_shell
648,sf3,OR,8,0.2,3,87.8,8.0,86.73913043478261,k_shell
649,sf5,OR,8,0.2,2,98.8,8.0,98.69565217391305,k_shell
650,aucs,OR,8,0.3,4,100.0,8.19672131147541,100.0,k_shell
651,ckm_physicians,OR,8,0.3,4,100.0,8.29875518672199,100.0,k_shell
652,eu_transportation,OR,8,0.3,3,100.0,8.15347721822542,100.0,k_shell
653,lazega,OR,8,0.3,3,100.0,8.450704225352112,100.0,k_shell
654,er2,OR,8,0.3,4,100.0,8.0,100.0,k_shell
655,er3,OR,8,0.3,4,100.0,8.0,100.0,k_shell
656,er5,OR,8,0.3,3,100.0,8.0,100.0,k_shell
657,sf2,OR,8,0.3,3,79.9,8.0,78.15217391304348,k_shell
658,sf3,OR,8,0.3,3,87.8,8.0,86.73913043478261,k_shell
659,sf5,OR,8,0.3,3,98.8,8.0,98.69565217391305,k_shell
660,aucs,OR,8,0.4,6,100.0,8.19672131147541,100.0,k_shell
661,ckm_physicians,OR,8,0.4,7,100.0,8.29875518672199,100.0,k_shell
662,eu_transportation,OR,8,0.4,5,100.0,8.15347721822542,100.0,k_shell
663,lazega,OR,8,0.4,8,100.0,8.450704225352112,100.0,k_shell
664,er2,OR,8,0.4,8,100.0,8.0,100.0,k_shell
665,er3,OR,8,0.4,5,100.0,8.0,100.0,k_shell
666,er5,OR,8,0.4,4,100.0,8.0,100.0,k_shell
667,sf2,OR,8,0.4,4,79.9,8.0,78.15217391304348,k_shell
668,sf3,OR,8,0.4,4,87.8,8.0,86.73913043478261,k_shell
669,sf5,OR,8,0.4,3,98.8,8.0,98.69565217391305,k_shell
670,aucs,OR,8,0.5,1,11.475409836065571,8.19672131147541,3.571428571428572,k_shell
671,ckm_physicians,OR,8,0.5,11,96.6804979253112,8.29875518672199,96.38009049773756,k_shell
672,eu_transportation,OR,8,0.5,8,100.0,8.15347721822542,100.0,k_shell
673,lazega,OR,8,0.5,1,11.267605633802818,8.450704225352112,3.0769230769230784,k_shell
674,er2,OR,8,0.5,3,11.7,8.0,4.021739130434784,k_shell
675,er3,OR,8,0.5,23,100.0,8.0,100.0,k_shell
676,er5,OR,8,0.5,10,100.0,8.0,100.0,k_shell
677,sf2,OR,8,0.5,6,79.9,8.0,78.15217391304348,k_shell
678,sf3,OR,8,0.5,6,87.8,8.0,86.73913043478261,k_shell
679,sf5,OR,8,0.5,4,98.8,8.0,98.69565217391305,k_shell
680,aucs,OR,8,0.6,1,11.475409836065571,8.19672131147541,3.571428571428572,k_shell
681,ckm_physicians,OR,8,0.6,11,96.6804979253112,8.29875518672199,96.38009049773756,k_shell
682,eu_transportation,OR,8,0.6,8,100.0,8.15347721822542,100.0,k_shell
